original,detected_language,confidence,translated_text
anàlisi matemàtica 2,ca,100,mathematical analysis 2
fonaments d'electrònica,ca,100,electronic releases
orientació professional i acadèmica,ca,100,professional and academic orientation
ciència i resistència de materials,ca,100,science and resistance of materials
informàtica industrial 2,ca,100,industrial computer science 2
transport d'energia elèctrica,ca,100,electric power transport
anàlisi matemàtica 1,ca,100,mathematical analysis 1
projectes d'enginyeria elèctrica,ca,100,electrical engineering projects
sistemes robotitzats,ca,100,robotized systems
modelització de sistemes i control de processos,ca,100,system modeling and process control
electrònica digital,ca,100,Digital electronics
manteniment industrial,ca,100,industrial maintenance
equips electrònics,ca,100,electronic equipment
fonaments de programació,ca,100,programming releases
física 1,ca,100,física 1
disseny de màquines elèctriques,ca,100,design of electric machines
sistemes electrònics de potència,ca,100,electronic power systems
electrònica de potència,ca,100,power electronics
instal·lacions elèctriques,ca,100,electrical installations
treball de fi de grau i (g.eea),ca,100,Final degree work and (g.eea)
oficina tècnica,ca,100,technical office
microcontroladors,ca,100,microcontrollers
dibuix tècnic,ca,100,technical drawing
màquines elèctriques,ca,100,electric machines
àlgebra lineal,ca,100,linear algebra
economia i organització d'empreses,ca,100,economy and organization of companies
teoria de circuits 1,ca,100,circuit theory 1
teoria de circuits 2,ca,100,circuit theory 2
sistemes elèctrics de potència,ca,100,electric power systems
treball de fi de grau ii (g.ee),ca,100,final ii degree work (g.ee)
centrals elèctriques,ca,100,electric power plants
control de màquines elèctriques,ca,100,control of electric machines
estadística,ca,100,statistics
interacció persona-ordinador,ca,100,human-computer interaction
computació paral·lela i massiva,ca,100,parallel and massive computing
treball de fi de grau,ca,100,end-of-degree work
pràctiques acadèmiques externes 1,ca,100,External academic practices 1
eines per emprendre,ca,100,tools to undertake
gestió de sistemes i xarxes,ca,100,systems management and networks
compiladors,ca,100,compilers
fonaments de programació 1,ca,100,programming releases 1
fonaments de computadors,ca,100,computer fabrications
economia i organització d'empreses,ca,100,economy and organization of companies
matemàtica discreta 1,ca,100,discrete mathematics 1
sistemes distribuïts,ca,100,Distributed systems
metodologies de la programació,ca,100,metodologies of programming
programació avançada de dispositius mòbils,ca,100,Advanced programming of mobile devices
estructura de sistemes operatius,ca,100,structure of operating systems
sistemes oberts,ca,100,open systems
anàlisi i disseny d'aplicacions,ca,100,analysis and design of applications
estructura de computadors,ca,100,computer structure
arquitectura de computadors,ca,100,computer architecture
sistemes de temps real,ca,100,real-time systems
fonaments de sistemes operatius,ca,100,Operating Systems Foundations
xarxes de dades,ca,100,Data Networks
sistemes de comerç electrònic,ca,100,electronic commerce systems
àlgebra lineal,ca,100,linear algebra
bases de dades,ca,100,databases
computadors,ca,100,computers
aplicacions i serveis mòbils,ca,100,mobile applications and services
projectes de sistemes informàtics,ca,100,projects of computer systems
sistemes de comerç electrònic,ca,100,electronic commerce systems
anglès tècnic,ca,100,technical English
disseny de xarxes,ca,100,design of networks
fonaments de programació 2,ca,100,programming 2 releases
estudis en el marc de convenis de mobilitat 1,ca,100,studies in the framework of mobility agreements 1
tècniques avançades de programació,ca,100,Advanced programming techniques
seguretat en xarxes,ca,100,security in networks
estudis en el marc de convenis de mobilitat 2,ca,100,studies in the framework of mobility agreements 2
sistemes d'informació en les organitzacions,ca,100,information systems in organizations
visió per computador,ca,100,computer vision
estructures de dades,ca,100,data structures
física,ca,100,physics
aplicacions mòbils i encastades,ca,100,mobile and embedded applications
intel·ligència artificial,ca,100,artificial intelligence
visió per computador,ca,100,computer vision
eines per emprendre,ca,100,tools to undertake
control de màquines elèctriques,ca,100,control of electric machines
fonaments d'electrònica,ca,100,electronic releases
automatització,ca,100,automation
teoria de circuits 2,ca,100,circuit theory 2
electrònica de potència,ca,100,power electronics
sistemes electrònics de potència,ca,100,electronic power systems
modelització de sistemes i control de processos,ca,100,system modeling and process control
estudis en el marc de convenis de mobilitat 1,ca,100,studies in the framework of mobility agreements 1
perifèrics en instal·lacions d' automatització,ca,100,peripherals in automation facilities
economia i organització d'empreses,ca,100,economy and organization of companies
microcontroladors,ca,100,microcontrollers
fonaments de màquines elèctriques,ca,100,phones of electric machines
informàtica industrial 1,ca,100,industrial computer science 1
dibuix tècnic,ca,100,technical drawing
electrònica analògica,ca,100,analog electronics
fonaments d'instal·lacions elèctriques,ca,100,phones of electrical installations
informàtica industrial 2,ca,100,industrial computer science 2
treball de fi de grau,ca,100,end-of-degree work
pràctiques acadèmiques externes 2,ca,100,external academic practices 2
física 1,ca,100,física 1
termodinàmica i hidràulica,ca,100,termodynamics and hydraulics
ciència i resistència de materials,ca,100,science and resistance of materials
estudis en el marc de convenis de mobilitat 2,ca,100,studies in the framework of mobility agreements 2
anglès tècnic,ca,100,technical English
sistemes robotitzats,ca,100,robotized systems
organització industrial,ca,100,industrial organization
oficina tècnica,ca,100,technical office
anàlisi matemàtica 1,ca,100,mathematical analysis 1
fonaments químics de l'enginyeria,ca,100,chemical engineering releases
equips electrònics,ca,100,electronic equipment
fonaments de computadors,ca,100,computer fabrications
instrumentació,ca,100,instrumentation
introducció als robots mòbils,ca,100,introduction to mobile robots
gestió i direcció de projectes,ca,100,management and project management
revolucions en física i matemàtiques,ca,100,revolutions in physics and mathematics
introducció a l'astrofísica,ca,100,introduction to astrophysics
criptografia i seguretat de la informació,ca,100,criptography and information security
informàtica forense,ca,100,forensic computer science
sistemes de visualització i interacció,ca,100,visualization and interaction systems
investigació i emprenedoria en seguretat i intel·ligència artificial,ca,100,research and entrepreneurship in security and artificial intelligence
visió artificial i reconeixement de patrons,ca,100,artificial vision and pattern recognition
protecció de la privadesa,ca,100,privacy protection
seguretat multimèdia,ca,100,multimedia security
arquitectures segures de sistemes distribuïts,ca,100,Safe architectures of distributed systems
treball de fi de màster,ca,100,Final Masterwork
sistemes d'ajuda a la presa de decisions multicriteri,ca,100,multi-criterial decision-making aid systems
identificació biomètrica,ca,100,biometric identification
sistemes multiagent,ca,100,multiagent systems
planificació i raonament aproximat,ca,100,planification and approximate reasoning
xarxes complexes,ca,100,complex networks
computació neuronal i evolutiva,ca,100,neuronal and evolutionary computing
criptografia i seguretat de la informació,ca,100,criptography and information security
informàtica forense,ca,100,forensic computer science
sistemes de visualització i interacció,ca,100,visualization and interaction systems
investigació i emprenedoria en seguretat i intel·ligència artificial,ca,100,research and entrepreneurship in security and artificial intelligence
visió artificial i reconeixement de patrons,ca,100,artificial vision and pattern recognition
protecció de la privadesa,ca,100,privacy protection
seguretat multimèdia,ca,100,multimedia security
arquitectures segures de sistemes distribuïts,ca,100,Safe architectures of distributed systems
treball de fi de màster,ca,100,Final Masterwork
sistemes d'ajuda a la presa de decisions multicriteri,ca,100,multi-criterial decision-making aid systems
identificació biomètrica,ca,100,biometric identification
sistemes multiagent,ca,100,multiagent systems
planificació i raonament aproximat,ca,100,planification and approximate reasoning
xarxes complexes,ca,100,complex networks
computació neuronal i evolutiva,ca,100,neuronal and evolutionary computing
pràctiques externes 2,ca,100,external practices 2
nous materials i nanociència,ca,100,new materials and nanoscience
estructures algebraiques,ca,100,algebraic structures
control automàtic,ca,100,automatic control
estadística,ca,100,statistics
física 1,ca,100,física 1
equacions diferencials 1,ca,100,differential equations 1
equacions diferencials 2,ca,100,differential equations 2
mecànica clàssica,ca,100,classical mechanics
sistemes dinàmics,ca,100,dynamic systems
geometria diferencial i aplicacions,ca,100,differential geometry and applications
àlgebra lineal,ca,100,linear algebra
anàlisi matemàtica 1,ca,100,mathematical analysis 1
física 2,ca,100,física 2
intel·ligència artificial,ca,100,artificial intelligence
ciència de materials,ca,100,science of materials
física de fluids,ca,100,fluid physics
mecànica estadística,ca,100,statistical mechanics
programació científica,ca,100,Scientific programming
geometria,ca,100,geometry
teoria de grafs,ca,100,graph theory
programació,ca,100,programming
mètodes numèrics,ca,100,numerical methods
estructures de dades,ca,100,data structures
economia i organització d'empreses,ca,100,economy and organization of companies
modelatge de sistemes i control de processos,ca,100,system modeling and process control
pràctiques externes 1,ca,100,external practices 1
anàlisi complexa,ca,100,complex analysis
anàlisi matemàtica 2,ca,100,mathematical analysis 2
electromagnetisme,ca,100,electromagnetism
termodinàmica,ca,100,termodynamics
teoria de la codificació,ca,100,theory of coding
introducció a l'astrofísica,ca,100,introduction to astrophysics
nucleació i creixement de cristalls,ca,100,nucleation and growth of crystals
biofísica,ca,100,biophysics
física de l'estat sòlid i superfícies,ca,100,solid state physics and surfaces
electrònica física,ca,100,physical electronics
combinatòria i probabilitat,ca,100,combinatory and probability
computació algebraica,ca,100,algebraic computation
física quàntica,ca,100,quantum physics
electrònica aplicada,ca,100,applied electronics
òptica i fotònica,ca,100,optic and photonic
projectes d'enginyeria,ca,100,engineering projects
treball de fi de grau,ca,100,end-of-degree work
algorítmica,ca,100,algorithmic
revolucions en física i matemàtiques,ca,100,revolutions in physics and mathematics
infraestructures per al big data,ca,100,infrastructures for big data
aprenentatge automàtic i mineria de dades,ca,100,machine learning and data mining
computació paral·lela i massiva,ca,100,parallel and massive computing
modelització i visualització,ca,100,modelization and visualization
fonaments de sistemes operatius,ca,100,Operating Systems Foundations
fenòmens de transport,ca,100,transport phenomena
seguretat en xarxes,ca,100,security in networks
arquitectura de computadors,ca,100,computer architecture
electrònica analògica,ca,100,analog electronics
estudis en el marc de convenis de mobilitat 1,ca,100,studies in the framework of mobility agreements 1
estudis en el marc de convenis de mobilitat 2,ca,100,studies in the framework of mobility agreements 2
bioètica i investigació en ciències dels cuidatges,ca,100,bioetics and research in the sciences of caring
investigació aplicada en l'educació per a la salut,ca,100,applied research in health education
cuidatges i demandes de salut,ca,100,cares and health demands
treball fi de màster,ca,100,Final Masterwork
metodologia i innovació docent,ca,100,metodology and teaching innovation
investigació i anàlisi quantitativa,ca,100,quantitative research and analysis
investigació en cultura i cuidatge,ca,100,research in culture and caring
ètica dels cuidatges,ca,100,ethics of caring
tècniques d'assessorament i coaching en la recerca i pràctica en infermeria,ca,100,advisory and coaching techniques in research and practice in nursing
teories i models d'infermeria,ca,100,theories and nursing models
investigació en infermeria familiar: transició família i salut,ca,100,research in family nursing: family transition and health
instruments de recerca bibliogràfica,ca,100,bibliographic research instruments
investigació qualitativa,ca,100,qualitative research
disseny de projectes de recerca i comunicació científica de resultats,ca,100,design of research projects and scientific communication of results
investigació en infermeria des de la perspectiva de gènere,ca,100,research in nursing from the gender perspective
"investigació, gestió i lideratge en cuidatges",ca,100,"research, management and leadership in care"
pràctiques de simulació clínica 3,ca,100,clinical simulation practices 3
introducció a les pràctiques clíniques,ca,100,introduction to clinical practices
pràctiques de simulació clínica 1,ca,100,clinical simulation practices 1
"salut, gènere i desigualtats socials",ca,100,"Health, gender and social inequalities"
pràctiques clíniques 3,ca,100,clinical practices 3
infermeria de salut mental i psiquiàtrica,ca,100,mental and psychiatric health nursing
metodologia d'investigació i infermeria,ca,100,research and nursing methodology
pràctiques clíniques 2,ca,100,clinical practices 2
estudis en el marc de convenis de mobilitat,ca,100,studies within the framework of mobility conventions
desenvolupament professional,ca,100,professional development
infermeria en la persona gran,ca,100,nursing in the elderly
infermeria en la joventut,ca,100,nursing in youth
antropologia i ciutadania,ca,100,anthropology and citizenship
bioestadística,ca,100,bioestadistic
"tecnologies de la informació, comunicació i documentació",ca,100,"information, communication and documentation technologies"
biologia i microbiologia,ca,100,biology and microbiology
salut pública i educació per a la salut,ca,100,public health and education for health
cultura del benestar: salut i qualitat de vida,ca,100,welfare culture: health and quality of life
aprofundiment en l'atenció a la infància i adolescència a l'hospital,ca,100,deepening attention to childhood and adolescence in the hospital
gestió i experiència organitzativa,ca,100,management and organizational experience
pràctiques clíniques 1,ca,100,clinical practices 1
pràctiques de simulació clínica 2,ca,100,clinical simulation practices 2
estructura i funció del cos humà 1,ca,100,structure and function of the human body 1
fonaments de psicologia aplicada,ca,100,fundaments of applied psychology
relació terapèutica i comunicació en la infermeria,ca,100,therapeutic relationship and communication in nursing
salut mental positiva,ca,100,Positive mental health
pràctiques clíniques 5,ca,100,clinical practices 5
estructura i funció del cos humà 2,ca,100,structure and function of the human body 2
infermeria bàsica en el cicle vital,ca,100,basic nursing in the life cycle
principis de nutrició a infermeria,ca,100,nutrition principles in nursing
"infermeria en la gestació, infància i adolescència",ca,100,"nursing in gestation, childhood and adolescence"
introducció a les tècniques complementàries en el cuidatge d'infermeria,ca,100,introduction to complementary techniques in nursing care
programes de salut en la comunitat,ca,100,health programs in the community
treball de fi de grau,ca,100,end-of-degree work
farmacologia,ca,100,pharmacology
cures pal·liatives,ca,100,palliative shorts
ètica del cuidar i bases conceptuals i metodològiques de la infermeria,ca,100,ethics of care and conceptual and methodological bases of nursing
infermeria en la persona adulta,ca,100,nursing in adulthood
international nursing,ca,100,international nursing
drogodependències i altres addiccions,ca,100,drogodependencies and other addictions
infermeria en cuidatges crítics,ca,100,nursing in critical care
pràctiques clíniques 4,ca,100,clinical practices 4
aprofundiment en l'atenció a la infància i adolescència a la comunitat,ca,100,deepening attention to childhood and adolescence in the community
suport a la dependència i a la salut de la persona cuidadora,ca,100,support to the dependency and health of the caregiver
pràctiques clíniques 6,ca,100,clinical practices 6
"infermeria en la gestació, infància i adolescència",ca,100,"nursing in gestation, childhood and adolescence"
desenvolupament professional,ca,100,professional development
international nursing,ca,100,international nursing
farmacologia,ca,100,pharmacology
principis de nutrició a infermeria,ca,100,nutrition principles in nursing
infermeria de salut mental i psiquiàtrica,ca,100,mental and psychiatric health nursing
metodologia d'investigació i infermeria,ca,100,research and nursing methodology
introducció a les tècniques complementàries en el cuidatge d'infermeria,ca,100,introduction to complementary techniques in nursing care
estructura i funció del cos humà 1,ca,100,structure and function of the human body 1
bioestadística,ca,100,bioestadistic
infermeria bàsica en el cicle vital,ca,100,basic nursing in the life cycle
programes de salut en la comunitat,ca,100,health programs in the community
pràctiques clíniques 6,ca,100,clinical practices 6
aprofundiment en l'atenció a la infància i adolescència a l'hospital,ca,100,deepening attention to childhood and adolescence in the hospital
salut mental positiva,ca,100,Positive mental health
"tecnologies de la informació, comunicació i documentació",ca,100,"information, communication and documentation technologies"
pràctiques de simulació clínica 1,ca,100,clinical simulation practices 1
pràctiques clíniques 1,ca,100,clinical practices 1
pràctiques clíniques 5,ca,100,clinical practices 5
estructura i funció del cos humà 2,ca,100,structure and function of the human body 2
fonaments de psicologia aplicada,ca,100,fundaments of applied psychology
infermeria en la persona gran,ca,100,nursing in the elderly
cultura del benestar: salut i qualitat de vida,ca,100,welfare culture: health and quality of life
relació terapèutica i comunicació en la infermeria,ca,100,therapeutic relationship and communication in nursing
infermeria en la persona adulta,ca,100,nursing in adulthood
gestió i experiència organitzativa,ca,100,management and organizational experience
biologia i microbiologia,ca,100,biology and microbiology
infermeria en la joventut,ca,100,nursing in youth
cures pal·liatives,ca,100,palliative shorts
aprofundiment en l'atenció a la infància i adolescència a la comunitat,ca,100,deepening attention to childhood and adolescence in the community
pràctiques de simulació clínica 2,ca,100,clinical simulation practices 2
infermeria en cuidatges crítics,ca,100,nursing in critical care
salut pública i educació per a la salut,ca,100,public health and education for health
pràctiques de simulació clínica 3,ca,100,clinical simulation practices 3
pràctiques clíniques 3,ca,100,clinical practices 3
pràctiques clíniques 2,ca,100,clinical practices 2
estudis en el marc de convenis de mobilitat,ca,100,studies within the framework of mobility conventions
ètica del cuidar i bases conceptuals i metodològiques de la infermeria,ca,100,ethics of care and conceptual and methodological bases of nursing
introducció a les pràctiques clíniques,ca,100,introduction to clinical practices
antropologia i ciutadania,ca,100,anthropology and citizenship
pràctiques clíniques 4,ca,100,clinical practices 4
treball de fi de grau,ca,100,end-of-degree work
drogodependències i altres addiccions,ca,100,drogodependencies and other addictions
"salut, gènere i desigualtats socials",ca,100,"Health, gender and social inequalities"
suport a la dependència i a la salut de la persona cuidadora,ca,100,support to the dependency and health of the caregiver
biologia i microbiologia,ca,100,biology and microbiology
infermeria en la joventut,ca,100,nursing in youth
estructura i funció del cos humà 1,ca,100,structure and function of the human body 1
bioestadística,ca,100,bioestadistic
infermeria en la persona adulta,ca,100,nursing in adulthood
farmacologia,ca,100,pharmacology
fonaments de psicologia aplicada,ca,100,fundaments of applied psychology
introducció a les pràctiques clíniques,ca,100,introduction to clinical practices
pràctiques clíniques 1,ca,100,clinical practices 1
estructura i funció del cos humà 2,ca,100,structure and function of the human body 2
salut pública i educació per a la salut,ca,100,public health and education for health
antropologia i ciutadania,ca,100,anthropology and citizenship
pràctiques de simulació clínica 1,ca,100,clinical simulation practices 1
principis de nutrició a infermeria,ca,100,nutrition principles in nursing
"tecnologies de la informació, comunicació i documentació",ca,100,"information, communication and documentation technologies"
relació terapèutica i comunicació en la infermeria,ca,100,therapeutic relationship and communication in nursing
"infermeria en la gestació, infància i adolescència",ca,100,"nursing in gestation, childhood and adolescence"
pràctiques de simulació clínica 2,ca,100,clinical simulation practices 2
ètica del cuidatge i bases conceptuals i metodològiques de la infermeria,ca,100,ethics of care and conceptual and methodological bases of nursing
infermeria bàsica en el cicle vital,ca,100,basic nursing in the life cycle
cultura del benestar: salut i qualitat de vida,ca,100,welfare culture: health and quality of life
international nursing,ca,100,international nursing
introducció a les tècniques complementàries en el cuidatge d'infermeria,ca,100,introduction to complementary techniques in nursing care
desenvolupament professional,ca,100,professional development
infermeria en la persona gran,ca,100,nursing in the elderly
metodologia d'investigació i infermeria,ca,100,research and nursing methodology
drogodependències i altres addiccions,ca,100,drogodependencies and other addictions
pràctiques clíniques 2,ca,100,clinical practices 2
salut mental positiva,ca,100,Positive mental health
infermeria en cuidatges crítics,ca,100,nursing in critical care
cures pal·liatives,ca,100,palliative shorts
pràctiques de simulació clínica 3,ca,100,clinical simulation practices 3
infermeria de salut mental i psiquiàtrica,ca,100,mental and psychiatric health nursing
aprofundiment en l'atenció a la infància i adolescència a la comunitat,ca,100,deepening attention to childhood and adolescence in the community
aprofundiment en l'atenció a la infància i adolescència a l'hospital,ca,100,deepening attention to childhood and adolescence in the hospital
suport a la dependència i a la salut de la persona cuidadora,ca,100,support to the dependency and health of the caregiver
gestió i experiència organitzativa,ca,100,management and organizational experience
programes de salut en la comunitat,ca,100,health programs in the community
"salut, gènere i desigualtats socials",ca,100,"Health, gender and social inequalities"
desenvolupament professional,ca,100,professional development
introducció a les pràctiques clíniques,ca,100,introduction to clinical practices
pràctiques de simulació clínica 1,ca,100,clinical simulation practices 1
infermeria en la persona gran,ca,100,nursing in the elderly
aprofundiment en l'atenció a la infància i adolescència a l'hospital,ca,100,deepening attention to childhood and adolescence in the hospital
fonaments de psicologia aplicada,ca,100,fundaments of applied psychology
"tecnologies de la informació, comunicació i documentació",ca,100,"information, communication and documentation technologies"
introducció a les tècniques complementàries en el cuidatge d'infermeria,ca,100,introduction to complementary techniques in nursing care
estructura i funció del cos humà 2,ca,100,structure and function of the human body 2
infermeria en la persona adulta,ca,100,nursing in adulthood
drogodependències i altres addiccions,ca,100,drogodependencies and other addictions
antropologia i ciutadania,ca,100,anthropology and citizenship
principis de nutrició a infermeria,ca,100,nutrition principles in nursing
cultura del benestar: salut i qualitat de vida,ca,100,welfare culture: health and quality of life
treball de fi de grau,ca,100,end-of-degree work
"infermeria en la gestació, infància i adolescència",ca,100,"nursing in gestation, childhood and adolescence"
infermeria bàsica en el cicle vital,ca,100,basic nursing in the life cycle
pràctiques clíniques 1,ca,100,clinical practices 1
salut pública i educació per a la salut,ca,100,public health and education for health
ètica del cuidar i bases conceptuals i metodològiques de la infermeria,ca,100,ethics of care and conceptual and methodological bases of nursing
metodologia d'investigació i infermeria,ca,100,research and nursing methodology
pràctiques clíniques 2,ca,100,clinical practices 2
cures pal·liatives,ca,100,palliative shorts
pràctiques clíniques 6,ca,100,clinical practices 6
gestió i experiència organitzativa,ca,100,management and organizational experience
pràctiques clíniques 3,ca,100,clinical practices 3
pràctiques clíniques 4,ca,100,clinical practices 4
estudis en el marc de convenis de mobilitat,ca,100,studies within the framework of mobility conventions
biologia i microbiologia,ca,100,biology and microbiology
relació terapèutica i comunicació en la infermeria,ca,100,therapeutic relationship and communication in nursing
"salut, gènere i desigualtats socials",ca,100,"Health, gender and social inequalities"
bases de dades,ca,100,databases
química 1,ca,100,chemistry 1
sistemes oberts,ca,100,open systems
estadística,ca,100,statistics
economia i gestió d'empreses,ca,100,economy and business management
pràctiques externes,ca,100,external practices
"aspectes legals, socials i comunicatius",ca,100,"legal, social and communicative aspects"
física,ca,100,physics
intel·ligència artificial,ca,100,artificial intelligence
modelització i visualització,ca,100,modelization and visualization
matemàtica discreta 2,ca,100,discrete mathematics 2
expressió i replicació gèniques,ca,100,gene expression and replication
enzimologia,ca,100,enzimology
tecnologia de l'adn recombinant,ca,100,Recombinant adn technology
processos de separació i purificació,ca,100,Separation and purification processes
seguretat en xarxes,ca,100,security in networks
treball de fi de grau ii (g.b),ca,100,Final work of ii degree (g.b)
química orgànica,ca,100,organic chemistry
termodinàmica i cinètica,ca,100,termodynamics and kinetics
biologia molecular de sistemes,ca,100,molecular biology of systems
llenguatges formals,ca,100,formal languages
sistemes d'informació en les organitzacions,ca,100,information systems in organizations
biologia,ca,100,biology
computadors,ca,100,computers
biotecnologia molecular animal i vegetal,ca,100,animal and plant molecular biotechnology
fonaments de programació 2,ca,100,programming 2 releases
compiladors,ca,100,compilers
visió per computador,ca,100,computer vision
base de dades avançades,ca,100,Advanced Database
matemàtiques,ca,100,mathematics
anàlisi matemàtica 2,ca,100,mathematical analysis 2
biologia animal i vegetal,ca,100,Animal and plant biology
estructura de sistemes operatius,ca,100,structure of operating systems
genètica molecular,ca,100,molecular genetics
anàlisi i disseny d'aplicacions,ca,100,analysis and design of applications
sistemes de comerç electrònic,ca,100,electronic commerce systems
intel·ligència artificial,ca,100,artificial intelligence
estructura de computadors,ca,100,computer structure
fonaments de sistemes operatius,ca,100,Operating Systems Foundations
xarxes de dades,ca,100,Data Networks
projectes de sistemes informàtics,ca,100,projects of computer systems
química analítica i instrumental,ca,100,Analytical and instrumental chemistry
arquitectura de computadors,ca,100,computer architecture
sistemes oberts,ca,100,open systems
algorítmica,ca,100,algorithmic
sistemes de temps real,ca,100,real-time systems
aplicacions mòbils i encastades,ca,100,mobile and embedded applications
robòtica,ca,100,robotic
desenvolupament avançat d'aplicacions web,ca,100,advanced development of web applications
computació paral·lela i massiva,ca,100,parallel and massive computing
aprenentatge automàtic i mineria de dades,ca,100,machine learning and data mining
aplicacions i serveis mòbils,ca,100,mobile applications and services
computació ubiqua,ca,100,ubiquitous computing
estadística,ca,100,statistics
seguretat alimentària,ca,100,food safety
matemàtiques,ca,100,mathematics
bioquímica clínica i patologia molecular,ca,100,clinical biochemistry and molecular pathology
glicobiologia,ca,100,glycobiology
cultius cel·lulars,ca,100,cellular cultures
processos de separació i purificació,ca,100,Separation and purification processes
física 2,ca,100,física 2
bioquímica,ca,100,biochemistry
biotecnologia molecular microbiana,ca,100,microbial molecular biotechnology
tècniques de bioquímica i biologia molecular,ca,100,technics of biochemistry and molecular biology
garantia i control de la qualitat,ca,100,garanty and quality control
nutrició molecular,ca,100,molecular nutrition
des dels organismes model a la biologia humana,ca,100,from model organisms to human biology
enginyeria de proteïnes,ca,100,protein engineering
biotecnologia molecular animal i vegetal,ca,100,animal and plant molecular biotechnology
processos i productes biotecnològics,ca,100,processes and biotechnology products
treball de fi de grau ii (g.b),ca,100,Final work of ii degree (g.b)
pràctiques externes,ca,100,external practices
patologia molecular,ca,100,molecular pathology
biologia animal i vegetal,ca,100,Animal and plant biology
metodologia i experimentació en bioquímica,ca,100,metodology and experimentation in biochemistry
química 1,ca,100,chemistry 1
enginyeria de bioreactors,ca,100,bioreactor engineering
genètica,ca,100,genetics
metodologia i experimentació en biologia molecular,ca,100,metodology and experimentation in molecular biology
bioinformàtica,ca,100,bioinformatics
metabolisme i la seva regulació,ca,100,metabolism and its regulation
tecnologia de l'adn recombinant,ca,100,Recombinant adn technology
bioquímica de la nutrició,ca,100,biochemistry of nutrition
estructura i funció de biomolècules,ca,100,structure and function of biomolecules
senyalització i control de funcionament cel·lular,ca,100,signalization and control of cellular functioning
eines per emprendre,ca,100,tools to undertake
enzimologia industrial,ca,100,industrial enzymeology
bioquímica culinària,ca,100,culinary biochemistry
bioquímica clínica analítica,ca,100,Analytical clinical biochemistry
immunologia,ca,100,immunology
genètica molecular,ca,100,molecular genetics
bioquímica forense,ca,100,forensic biochemistry
enginyeria de teixits,ca,100,tissue engineering
biologia cel·lular,ca,100,cellular biology
expressió i replicació gèniques,ca,100,gene expression and replication
estudis en el marc de convenis de mobilitat 2,ca,100,studies in the framework of mobility agreements 2
bioquímica dels aliments,ca,100,food biochemistry
epigenètica,ca,100,epigenetics
aliments fermentats,ca,100,fermented foods
bioquímica patològica,ca,100,pathological biochemistry
bioestadística,ca,100,bioestadistic
pràctiques clíniques 5,ca,100,clinical practices 5
programes de salut en la comunitat,ca,100,health programs in the community
pràctiques de simulació clínica 3,ca,100,clinical simulation practices 3
farmacologia,ca,100,pharmacology
international nursing,ca,100,international nursing
estructura i funció del cos humà 1,ca,100,structure and function of the human body 1
infermeria en la joventut,ca,100,nursing in youth
pràctiques de simulació clínica 2,ca,100,clinical simulation practices 2
infermeria en cuidatges crítics,ca,100,nursing in critical care
infermeria de salut mental i psiquiàtrica,ca,100,mental and psychiatric health nursing
suport a la dependència i a la salut de la persona cuidadora,ca,100,support to the dependency and health of the caregiver
aprofundiment en l'atenció a la infància i adolescència a la comunitat,ca,100,deepening attention to childhood and adolescence in the community
salut mental positiva,ca,100,Positive mental health
biotecnologia molecular animal i vegetal,ca,100,animal and plant molecular biotechnology
química 1,ca,100,chemistry 1
química orgànica,ca,100,organic chemistry
física,ca,100,physics
pràctiques externes,ca,100,external practices
bioquímica dels aliments,ca,100,food biochemistry
enzimologia,ca,100,enzimology
termodinàmica i cinètica,ca,100,termodynamics and kinetics
cultius cel·lulars,ca,100,cellular cultures
enginyeria de bioreactors,ca,100,bioreactor engineering
química 2,ca,100,química 2
tecnologia de l'adn recombinant,ca,100,Recombinant adn technology
enginyeria bioquímica,ca,100,biochemical engineering
aliments fermentats,ca,100,fermented foods
expressió i replicació gèniques,ca,100,gene expression and replication
estudis en el marc de convenis de mobilitat 1,ca,100,studies in the framework of mobility agreements 1
enzimologia industrial,ca,100,industrial enzymeology
processos de separació i purificació,ca,100,Separation and purification processes
seguretat alimentària,ca,100,food safety
patologia molecular,ca,100,molecular pathology
genètica,ca,100,genetics
tècniques de bioquímica i biologia molecular,ca,100,technics of biochemistry and molecular biology
immunologia,ca,100,immunology
química analítica i instrumental,ca,100,Analytical and instrumental chemistry
productes naturals d'interès industrial,ca,100,natural products of industrial interest
matemàtiques,ca,100,mathematics
economia i gestió d'empreses,ca,100,economy and business management
biologia animal i vegetal,ca,100,Animal and plant biology
genètica molecular,ca,100,molecular genetics
virologia,ca,100,virology
des dels organismes model a la biologia humana,ca,100,from model organisms to human biology
epigenètica,ca,100,epigenetics
biologia,ca,100,biology
microbiologia,ca,100,microbiology
biotecnologia molecular microbiana,ca,100,microbial molecular biotechnology
física 1,ca,100,física 1
"aspectes legals, socials i comunicatius",ca,100,"legal, social and communicative aspects"
processos i productes biotecnològics,ca,100,processes and biotechnology products
eines per emprendre,ca,100,tools to undertake
aliments transgènics,ca,100,transgenic foods
enginyeria de proteïnes,ca,100,protein engineering
estadística,ca,100,statistics
estudis en el marc de convenis de mobilitat 2,ca,100,studies in the framework of mobility agreements 2
metabolisme de microorganismes,ca,100,metabolism of microorganisms
garantia i control de la qualitat,ca,100,garanty and quality control
biologia cel·lular,ca,100,cellular biology
bioinformàtica,ca,100,bioinformatics
biologia molecular de sistemes,ca,100,molecular biology of systems
estructura i funció de biomolècules,ca,100,structure and function of biomolecules
treball de fi de grau,ca,100,end-of-degree work
física 2,ca,100,física 2
