original,detected_language,confidence,translated_text
estudi dels sitemes industrials de polimerització i de transformació de plàstics.,ca,100,study of industrial polymerization and plastic transformation sites.
en aquesta assignatura aprendreu què és el lideratge i com aquest contribueix a l'èxit sostingut de les organitzacions. no és per casualitat que el lideratge sempre és el primer criteri en qualsevol model d'excel·lència organitzacional. el rendiment actual i futur de qualsevol organització depèn estretament de la qualitat del seu lideratge.,ca,100,in this subject you will learn what leadership is and how it contributes to the sustained success of organizations. it is not by chance that leadership is always the first criterion in any model of organizational excellence. the current and future performance of any organization depends closely on the quality of its leadership.
"reflexionar, entendre i intuir l'entorn tecnològic en el que les empresese i els consumidors es mouen. un entorn cada cop més líquid i canviant en el que s'ha d'aprendre a gestionar la incertesa.",ca,100,"to reflect, understand and understand the technological environment in which companies and consumers move. an increasingly liquid and changing environment in which one must learn to manage uncertainty."
"fiscalitat de les empreses es centra especialment en l’estudi de les principals obligacions fiscals de les empreses tecnològiques en el sistema fiscal internacional. a l’assignatura donem especial protagonisme a l’impost de societats  i a l’impost sobre el valor afegit, que són els impostos més importants per a aquests tipus d’empreses.",ca,100,"taxation of companies focuses especially on the study of the main tax obligations of technological companies in the international tax system. in the subject we give special prominence to the corporate tax and the value-added tax, which are the most important taxes for these types of companies."
"aquest curs proporciona eines analítiques per entendre les situacions en què els agents prenen les seves decisions estratègicament. les aplicacions són, per exemple, campanyes de màrqueting, curses d'inversió o guerres de preus i, més generalment, qualsevol tipus de competència entre empre",ca,100,"this course provides analytical tools to understand the situations in which agents make their decisions strategically. applications are, for example, marketing campaigns, investment races or price wars and, more generally, any kind of competition between them"
"visió general de la gestió al sector del transport, des del punt de vista de la logística.",ca,82,"overview of management in the transport sector, from the point of view of logistics."
aquesta assignatura proporcionarà eines eficaces per a planificar i gestionar les comunicacions internes i externes de les empreses de base tecnològica. donarà especial rellevància i preocupació a les estratègies de responsabilitat social corporativa de les activitats industrials. l'assignatura també se centrarà en la teoria i la pràctica de la negociació.,ca,100,this subject will provide effective tools to plan and manage internal and external communications of technology-based companies. it will give special relevance and concern to the strategies of corporate social responsibility of industrial activities. the subject will also focus on the theory and practice of negotiation.
"el canvi en el mon d'avui és complexe, a alta velocitat, si no exponencial, en la majoria dels casos és disruptiu i, a vegades, traumàtic. i si el canvi no era prou desafiant, el gran accelerador covid-19 ho ha portat a nous nivells més enllà de qualsevol límit, i a sobre, la guerra a ucraïna i la crisi climàtica i energètica.
atès això, és imperatiu que els líders actuals i futurs estiguin ben educats en gestionar el canvi, per a que puguin liderar les seves organitzacions a través del canvi amb èxit. aquells que saben anticipar, catalitzar i administrar, trobaran que les seves carreres i les seves empreses seran més satisfactòries i exitoses. en aquest curs, s'aprendrà a gestionar el canvio (nous productes, processos, tecnologies, models comercials, etc.) de forma estructurada i efectiva, ajudant a les persones a fer front al canvi, superar la resistència i produir una transformació sostenible. amb aquesta finalitat, es presentarà un cas d'estudi fictici del sector al qual s'aplicarà el procés de gestió del canvi.",ca,100,"change in today's world is complex, at high speed, if not exponential, in most cases it is disruptive and sometimes traumatic. and if the change was not sufficiently challenging, the great covid-19 accelerator has led to new levels beyond any limit, and above, war on the ukraine and climate and energy crisis.
given this, it is imperative that current and future leaders are well educated in managing change, so that they can lead their organizations through change successfully. those who know how to anticipate, catalyze and manage, will find that their careers and their companies will be more satisfactory and successful. in this course, it will learn to manage change (new products, processes, technologies, commercial models, etc.) in a structured and effective way, helping people cope with change, overcome resistance and produce a sustainable transformation. to this end, a fictional case of the sector will be presented to which the process of change management will be applied."
el curs està dissenyat per a introducir i estudiar el marc regulatori aplicable a les empreses en relació amb la llei de competència espanyola i de la ue.,ca,100,the course is designed to introduce and study the regulatory framework applicable to companies in relation to spanish competition law and ue.
"aquest curs explora la naturalesa i l'abast de l'entorn internacional en què operen els directors d'empreses actuals.
l'objectiu del curs és proporcionar les variables macroeconòmiques clau i explicar com es defineixen i mesuren per tal que els estudiants puguin interpretar correctament les dades macroeconòmiques.",ca,100,"this course explores the nature and scope of the international environment in which current business directors operate.
the objective of the course is to provide key macroeconomic variables and explain how they are defined and measured so that students can correctly interpret macroeconomic data."
"curs de mecànica de fluids en el que es proporciona a l'alumne els coneixements bàsics per comprendre els processos de circulació de fluids i les bases del transport de quantitat de moviment en equips industrials. a més a més, l’alumne adquireix la capacitat de plantejar i resoldre els balanços d'energia mecànica i el dimensionat bàsic dels equips i de les instal•lacions de transport de fluids.",ca,100,"course of fluid mechanics in which the student is provided the basic knowledge to understand the processes of fluid circulation and the bases of the transport of momentum in industrial equipment. in addition, the student acquires the ability to raise and solve the balances of mechanical energy and the basic dimensionation of equipment and fluid transport facilities."
"la matèria conté una sèrie de cursos, conferències i seminaris que introdueixen l'alumne al camp de la investigació. es dóna informació sobre diferents bases de dades així com diferents eines necessàries per la revisió bibliogràfica. es treballa la redacció de comunicacions científiques i la sol·licitud de projectes amb una especial atenció en l’avaluació econòmica del projecte. així mateix, s'imparteixen les bases a una correcta comunicació oral i escrita en el camp científic i s'ensenya a fer valoracions crítiques en la lectura de documents científics. aquesta matèria és de 4,5 ects i és de caràcter anual i obligatori. la modalitat d'aquesta matèria és virtual.",ca,100,"the subject contains a series of courses, conferences and seminars that introduce the student to the field of research. information is given on different databases as well as different tools necessary for the bibliographic review. the drafting of scientific communications and the application of projects with special attention in the economic evaluation of the project. likewise, the basis for correct oral and written communication is given in the scientific field and is taught to make critical assessments in the reading of scientific documents. this matter is 4.5 ects and is of an annual and mandatory character. the modality of this matter is virtual."
"aquesta assignatura tracta sobre les technologies per transformar la calor en altres formes d’energia comcalor a un nivell de temperatura més alt (revalorització de la calor) (bombes de calor)<li>energia mecanica/ electrica o<li>fred (màquines frigorífiques)algunes d’aquestes tecnologies no són noves per a vosaltres, però en aquest curs estudiarem altres tecnologies no tan conegudes però interessants per utilitzar-les amb fonts d’energia renovables (tèrmiques) en la descarbonització de l’economia.",ca,100,"this subject deals with technologies to transform heat into other forms of heat energy at a higher temperature level (heat reassessment) (heat pumps)<li>mecanica/electrica energy or<li>fred (frigorific machines) some of these technologies are not new to you, but in this course we will study other technologies not as well known but interesting to use them with renewable energy sources (thermal) in the decarbonization of the economy."
"presentar las diversas
tecnologías y sistemas de climatización y mostrar cómo seleccionar los más
adecuadas en función de una tipología de edificio.",es,100,"present the diverse
technology and climate systems and show how to select the most
adapted according to a type of building."
curs sobre sistemes de producció i gestió d'energia elèctrica integrats en xarxes d'energia intel·ligents.,ca,100,course on electrical power production and management systems integrated into smart energy networks.
aquest curs està enfocat a la caracterització i modelització de la demanda energètica als edificis.aprendràs a utilitzar el programa de simulació energyplus per modelar l’ús energètic dels edificis.,ca,100,this course is focused on the characterization and modeling of energy demand in buildings. you will learn to use the energyplus simulation program to model the energy use of buildings.
"assignatura virtualen aquesta assignatura es presenten diferents mètodes per determinar propietats termodinàmiques i de transport: bases de dades, einas online, programes i models de càlcul de propietats.",ca,100,"there are different methods to determine thermodynamic and transport properties: databases, online tools, programs and models of calculation of properties."
"conèixer,
dissenyar i avaluar l'eficiència de sistemes d'energies renovables: solar
tèrmica, solar fotovoltaica, eòlica, bioenergia, i bombes de calor geotèrmiques.",ca,100,"know,
designing and evaluating the efficiency of renewable energy systems: solar
thermal, solar photovoltaic, wind, bioenergy, and geothermal heat pumps."
"curs sobre producció descentralitzada o distribuida d'energia basat en el concepte de poligeneració d'energia per a producció de múltiples serveis energètics (electricitat, calor, refrigeració, aigua desalada, etc) a partir d'energies renovables o d'origen fossil i caracteritzada per una alta integració energètica entre les tecnologies que formen aquest sistema de poligeneració.",ca,100,"course on decentralized or distributed energy production based on the concept of energy polygeneration for the production of multiple energy services (electricity, heat, refrigeration, desaled water, etc.) from renewable energy or fossil origin and characterized by high energy integration among technologies that form this polygeneration system."
"esta asignatura integra diferentes tipos de prácticas de laboratorio, incluyendo la determinación de propiedades termodinámicas y de transporte de fluidos, calibración de intrumentación de laboratorio y prácticas de control y de conversión energética.existen dos modalidades para seguir la asignatura: presencial o virtual. ambas requieren trabajo síncrono durante las sesiones de laboratorio, que será realizado en grupos mixtos.",es,100,"this asignatura integrates different types of laboratory practice, including the determination of thermodynamic and fluid transport prophecies, calibration of laboratory intrusion and energy conversion and control practices. there are two modalidades to follow the asignatura: face or virtual. ambas requieren trabajo síncrono durante las sesiones de laboratorio, which will be performed in mixed groups."
"l'estudiant haurà d'elaborar un treball, directament relacionat amb les assignatures del màster, sobre un tema que esculli. hi haurà de mobilitzar tant els coneixements com les competències que ha adquirit durant els seus estudis. haurà de suposar una contribució, bé de caràcter innovador i haurà de contemplar necessàriament aspectes teòrics i pràctics del tema en qüestió, així com la seva connexió amb la pràctica professional i/o investigadora a l'àmbit del màster.l'objectiu és demostrar que s'han assimilat i adquirit les competències de la titulació, mitjançant la presentació del treball final de màster, i la posterior defensa davant d'un tribunal universitari. aquest treball és un exercici dintegració dels continguts formatius rebuts i aplicarà el conjunt de competències adquirides pels estudiants.preferentment, el tfm es realitzarà de manera presencial, ja que així l'alumne podrà comptar plenament amb els recursos oferts per la urv o una altra institució que aculli al estudiant, tant a nivell de programari com de laboratoris. no obstant això, també es preveu que es pugui fer de manera virtual, sempre que la temàtica i l'entorn ho permeti. a aquest cas, totes les activitats formatives referents a la selecció/assignació del tfm, les de coordinació i seguiment, així com la defensa del tfm, es faran de forma virtual.tant la defensa com l'informe del tfm es podran fer en anglès o en espanyol.&nbsp; la presentació i defensa del tfm serà pública.",ca,100,"the student will have to work, directly related to the master's subjects, on a topic he chooses, to mobilize both the knowledge and skills he has acquired during his studies. it will have to make a contribution, well of an innovative character and must necessarily contemplate theoretical and practical aspects of the topic in question, as well as its connection to professional practice and/or research in the field of master's degree. the objective is to show that the competences of the degree have been assimilated and acquired, by presenting the final master's work, and the subsequent defense before a university court. this work is an exercise of integration of the formative contents received and will apply the set of competences acquired by students.preferably, the tfm will be carried out in person, as the student will be able to fully count on the resources offered by the urv or other institution that welcomes the student, both in software and in laboratories. however, it is also expected that it can be done virtually, as long as the theme and environment allow it. in this case, all training activities concerning the selection/assignment of the tfm, coordination and monitoring, as well as the defense of the tfm, will be done virtually. both the defense and the report of the tfm can be done in english or in spanish.  the presentation and defense of the tfm will be public."
en aquesta assignatura s'estudien diferents aspectes de l’enginyeria termodinàmica: anàlisi d’energia i exergia dels sistemes de potència i refrigeració i ús racional de l’energia primària amb sistemes d’energia d’alt rendiment.,ca,100,different aspects of thermodynamic engineering are studied in this subject: energy analysis and exergy of power and refrigeration systems and rational use of primary energy with high-performance energy systems.
"aquesta assignatura és no presencial de tipus laboratori. per tant, conté una única convocatòria per a l'avaluació, que serà de tipus continuada.",ca,100,"this subject is not laboratory-type. therefore, it contains a single call for evaluation, which will be of continuous type."
"l'assignatura aprofundeix en aspectes bàsics de les instal·lacions elèctriques, incloent fonaments de màquines elèctriques, que des del punt de vista pràctic poden trobar-se en el sector elèctric, especialment en la indústria química.",ca,100,"the subject focuses on basic aspects of electrical installations, including foundations of electric machines, which can be found in the electric sector, especially in the chemical industry."
"aquesta és una assignatura transversal per diferents graus de la urv en què s’aplicarà la perspectiva de gènere als
continguts dels diversos àmbits del coneixement. l’objectiu és donar a conèixer
les desigualtats actuals entre homes i dones i donar eines a l’alumnat per
comprendre les seves causes així com plantejar mecanismes per promoure la
igualtat efectiva entre homes i dones des de la pràctica professional de cada àmbit
de coneixement. l’assignatura tindrà una estructura modular de manera què l’estudiant
cursarà obligatòriament dos mòduls amb continguts genèrics i triarà, a més a
més, diversos mòduls amb continguts específics segons els seus interessos i els
crèdits de l’optativa en el seu grau. aquesta
assignatura s'impartirà en modalitat virtual que combina la docència 
síncrona i la asíncrona. en concret es preveuen tres sessions síncrones 
que són obligatòries al llarg del quadrimestre: una sessió a l'inici, una 
sessió cap a la meitat i la darrera sessió cap al final del 
quadrimestre. en començar el curs, el calendari amb totes les 
activitats docents previstes (amb horaris i espais virtuals) estarà 
disponible al
 campus virtual (moodle) de l’assignatura. totes les sessions previstes es faran en horari de dimecres de 15h a 18h.totes les sessions serán mitjançant la plataforma teamssessió 1 (obligatoria): 5 de febrer 2025introducció a l'assignaturasessió 2 (obligatoria).  19 de febrer de 2025""una ley para la igualdad: 15 años de avances y desafíos"".sessió 3: 5 de març 2025mòdul bàsic 1. dones, moviments feministes i estudis de gèneremòdul bàsic 2. de les revolucions feministes a les polítiques d'igualtatsessió  4 (obligatoria).  19 de març de 2025""aborto en europa | dw documental""sessió 5: 2 d'abril 2025mòdul específic 1. cooperació, conflictes armats i drets humansmòdul específic 2. violència de gèneresessió 6 (obligatoria). 9 d’abril de 2025indicadors i impacte de gèneresessió 7: 30 d'abril 2025mòdul específic 3. mercat de treball, economia i plans d'igualtatmòdul específic 4. arquitectura i urbanismesessió 8: 14 de maig 2025mòdul específic 5. ciència i tecnologiamòdul específic 6. desigualtats en salut les dates i l’hora dels exàmens de 1a i 2a convocatòria són els següentsexamen 1ª convocatoria 27 de maig de 2025 a les 15hexamen 2ª convocatoria 19 de juny de 2025 a les 9h",ca,100,"this is a transversal subject for different degrees of the urv in which the gender perspective will be applied to
contents of the various areas of knowledge. the goal is to make known
the current inequalities between men and women and give tools to students
understanding their causes as well as proposing mechanisms to promote the
effective equality between men and women from the professional practice of each field
of knowledge. the subject will have a modular structure so that the student
it will require two modules with generic content and will choose, in addition to
additionally, several modules with specific content according to their interests and interests
credits of the optativa in its degree. this
the subject will be taught in virtual mode that combines teaching
synchronous and asynchronous. specifically, three synchronous sessions are planned.
which are obligatory throughout the four-master: a session at the beginning, a
session about half and last session towards the end of the session
when the course begins, the calendar with all
planned teaching activities (with schedules and virtual spaces) will be
available at
virtual campus (moodle) of the subject. all planned sessions will be held on wednesday from 15h to 18h. all sessions will be via the teamssession 1 platform (compulsory): 5 february 2025 introduction to the subject 2 (compulsory). 19 february 2025""a law for equality: 15 años de avances y desafíos"".session 3: 5 march 2025 basic module 1. women, feminist movements and basic gender studies 2. of feminist revolutions in the equality policies 4 (required). 19 march 2025""aborto in europe | dw documentary""session 5: 2 april 2025specific module 1. cooperation, armed conflicts and specific human rights 2. violence of genderssession 6 (required). 9 april 2025 indicators and impact of genders 7: 30 april 2025 specific module 3. labour market, economy and equality plans specific module 4. architecture and urbanism 8: 14 may 2025 specific module 5. science and technology specific module 6. health inequalities dates and the time of exams 1st and 2nd call are the following exams 1st call 27 may 2025 at 15hex 2nd call 19 june 2025 at 9h"
"l’objectiu principal de l’assignatura és adquirir una visió global de l’enginyeria ambiental: conèixer la problemàtica de la contaminació d’aire i aigües, quines són les tecnologies més comunes per al tractament i eliminació de contaminants o com es gestionen els residus. es tractarà també el concepte de sostenibilitat ambiental, els indicadors per mesurar-la, i com aplicar-la als processos productius: com avaluar ambientalment una activitat i quines eines d’anàlisi cal incorporar al procés per tal d’evitar els tractaments de final de línia.",ca,100,"the main objective of the subject is to acquire a global vision of environmental engineering: to know the problem of air and water pollution, which are the most common technologies for the treatment and elimination of contaminants or how waste is handled. the concept of environmental sustainability, indicators to measure it, and how to apply it to productive processes: how to environmentally evaluate an activity and which analysis tools must be incorporated into the process in order to avoid end-of-line treatments."
"l'objectiu de l'assignatura es aportar coneixement sobre els conceptes, procediments i sistemes utilitzats en la producció animal, pel seu consum en l'alimentació humana tant com a producte fresc com matèria primaria transformada.  s'estudiarà la nutrició, higiene i sistemes de producció animal així com les instal·lacions ramaderes, tot sota el parany del benestar animal",ca,100,"the objective of the subject is to provide knowledge about the concepts, procedures and systems used in animal production, for their consumption in human food as well as fresh product and transformed primary matter. nutrition, hygiene and animal production systems will be studied as well as livestock facilities, all under the trap of animal welfare"
"planificar, executar, interpretar, i presentar els resultats d’un 
treball experimental, formant part d’un equip però amb plena 
responsabilitat individual. s’adquireix experiència en les operacions 
unitàries de reacció, separació i tractaments d’aigües, incloent els 
biològics, en processos de tractament d'aliments i en processos de transferència de calor i en enginyeria 
termodinàmica.",ca,100,"plan, execute, interpret, and present the results of a
experimental work, being part of a team but with full
individual responsibility. experience in operations is acquired
unitary reaction, separation and water treatment, including
biological, food processing and heat transfer and engineering processes
thermodynamics."
aquesta assignatura pretén sensibilitzar els estudiants envers a l'emprenedoria. es donaran a conèixer les habilitats i eines bàsiques per a poder dur a terme un projecte emprenedor propi.,ca,100,this subject aims to raise awareness of students towards entrepreneurship. the basic skills and tools to carry out an entrepreneurial project.
"que és la rmm: la resistència de materials és la ciència que tracta el càlcul de la resistència mecànica, rigidesa i estabilitat dels elements d'una estructura.objectiu de la rmm: establir els criteris adequats per determinar el material,  la forma i dimensió d'un element, per resistir les forces externes de la forma més econòmica possible. 
objectiu de l'assignatura: que l'alumnat desenvolupi l'habilitat d'analitzar un problema de rmm d'una forma simple i lògica aplicant principis fonamentals.",ca,100,"which is rmm: the resistance of materials is the science that deals with the calculation of the mechanical resistance, rigidity and stability of the elements of a structure. rmm's objective: to establish the appropriate criteria for determining the material, the shape and dimension of an element, to resist the external forces as economically as possible.
the objective of the subject: that students develop the ability to analyze a rmm problem in a simple and logical way by applying fundamental principles."
"les pràctiques acadèmiques externes constitueixen una activitat de naturalesa formativa realitzada pels estudiants universitaris a les empreses i supervisada per les universitats. l'objectiu és permetre als estudiants aplicar i complementar els coneixements adquirits en la seva formació acadèmica, afavorint l'adquisició de competències que els preparin per a l'exercici d'activitats professionals, facilitin la seva ocupabilitat i fomentin la seva capacitat d'emprenedoria.",ca,100,"external academic practices constitute a formative activity carried out by university students in companies and supervised by universities. the aim is to allow students to apply and complement the knowledge acquired in their academic training, favoring the acquisition of skills that prepare them for the exercise of professional activities, facilitate their employability and encourage their entrepreneurship."
donar a conèixer als alumnes la teoria clàssica de control dels processos químics i agroalimetaris assegurar que els alumnes tinguin unes nocions bàsiques de les configuracions més usuals emprades per controlar el funcionament de les operacions unitàries principals,ca,100,the classical theory of control of chemical and agro-alimetary processes ensure that students have basic notions of the most common configurations used to control the functioning of the main unit operations
,,,Error in translation request
"l'alumnat adquirirà experiència pràctica en els principals mètodes de fermentació que s’utilitzen a la indústria alimentària per a produir diferents tipus de productes. en finalitzar el curs, els/les estudiants coneixeran diferents tecnologies per, mitjançat l’ús dels microorganismes més comuns en la producció d’aliments, elaborar pa, productes làctics i carnis fermentats. també veuran altres usos dels microorganismes per obtenir antibiòtics per exemple i també per l'obtenció d'enzims.",ca,100,"students will acquire practical experience in the main fermentation methods used in the food industry to produce different types of products. at the end of the course, students will know different technologies by using the most common microorganisms in food production, making bread, dairy products and fermented meat. they will also see other uses of microorganisms to obtain antibiotics for example and also to obtain enzymes."
":
assignatura eminentment de caire pràctic encaminada al disseny i a la planificació de processos discontinus per a la producció de bioproductos, amb l’ajut de programes de simulació comercials (superpro) i fulls de càlcul.",ca,100,":
eminently practical subject aimed at designing and planning discontinuous processes for the production of bioproducts, with the help of commercial simulation programs (superpro) and spreadsheets."
en aquesta assignatura s'estudiaran els residus generats en la indústria alimentària i les possibilitats de valorització per tal de reduir l'impacte ambiental i per obtenir productes d'alt valor afegit.,ca,100,this subject will study waste generated in the food industry and the possibilities of valorization in order to reduce environmental impact and to obtain high added value products.
"en
aquesta assignatura es descriuen els conceptes fonamentals que cal tenir
presents en implementar sistemes de qualitat en una indústria alimentària, des
de la definició del producte fins als sistemes que garanteixen la seva
seguretat i els estàndards normatius més importants en aquest tipus
d'indústria.",ca,100," en
this subject describes the fundamental concepts to have
present in implementing quality systems in a food industry, from
the definition of the product to systems that guarantee its
security and the most important regulatory standards in this type
industry."
"aquesta assignatura en la que es presenten les bases dels processos de concentració, assecat i envasat d'aliments",ca,100,"this subject in which the basis of the processes of concentration, drying and packaging of food are presented"
"definir els principals tipus de bioreactors, descriure les seves característiques bàsiques i identificar les seves aplicacions més importants tant per processos enzimàtics com per processos amb microorganismes. identificar i descriure els elements necessaris per dur a terme el disseny d’un bioreactor, tals como les equacions cinètiques més comuns i les equacions de disseny. analitzar els reactors ideals per ser capaços de desenvolupar reactors reals.",ca,100,"define the main types of bioreactors, describe their basic characteristics and identify their most important applications for both enzyme processes and processes with microorganisms. identifying and describing the elements necessary to carry out the design of a bioreactor, such as the most common kinetic equations and design equations. analyzing ideal reactors to be able to develop real reactors."
"en aquesta assignatura s'estudien les operacions més importants controlades per la transferència de matèria, de la indústria alimentària.`l'assignatura s'impartirà en català",ca,100,"in this subject, the most important operations controlled by the food industry are studied"
química fonamental,es,45,fundamental chemistry
"s’introdueixen els principis de la termodinàmica d’equilibri i la seva 
aplicació a sistemes ideals relacionats amb l’enginyeriade bioprocessos alimentaris.",ca,100,"the principles of equilibrium thermodynamics and their
application to ideal systems related to food bioprocess engineering."
"curs introductori de mecànica de fluids en el que es proporciona a l'alumne els coneixements bàsics per comprendre els processos de circulació de fluids i les bases del transport de quantitat de moviment en equips industrials. a més a més, l’alumne adquireix la capacitat de plantejar i resoldre els balanços d'energia mecànica i el dimensionat bàsic dels equips i de les instal·lacions de transport de fluids.",ca,100,"introductory course of fluid mechanics in which the student is provided the basic knowledge to understand the processes of fluid circulation and the bases of the transport of momentum in industrial equipment. in addition, the student acquires the ability to raise and solve the balances of mechanical energy and the basic dimensionation of equipment and fluid transport facilities."
és un exercici original que s’ha de realitzar individualment i ser presentat davant d’un tribunal universitari. consisteix en un projecte en l’àmbit de les tecnologies de l’enginyeria de bioprocessos i aliments en el que es sintetitzen i integren les competències adquirides en els estudis,ca,100,it is an original exercise that must be performed individually and presented before a university court. it consists of a project in the field of bioprocess and food engineering technologies in which the competences acquired in the studies are synthesized and integrated
"l'objectiu
del curs és aprendre a dissenyar processos i productes utilitzant eines
avanzades de programació matemàtica (lp, nlp, milp, minlp i optimització
multiobjectiu) com a eines de suport a la presa de decisions en el disseny. el
curs se centrarà en l'aprenentatge basat en problemes, amb una varietat de
casos pràctics diferents, diversos, multidisciplinars i interdisciplinars.
també es tractaran aspectes medioambientals.tingui en compte que poden
haver canvis en la programació de l'assignatura, acordats amb ""industrial
leadership"". en cas de produir-se, es publicaran a moodle abans de l'inici
del curs.",ca,100,"the target
the course is to learn how to design processes and products using tools
advanced mathematical programming (lp, nlp, milp, minlp and optimization
multi-purpose) as tools to support decision-making in design. the a - 1
course will focus on problem-based learning, with a variety of
different, diverse, multidisciplinary and interdisciplinary cases.
environmental aspects will also be treated. please note that they can
having changes in the course's programming, agreed with ""industrial""
leadership"". in case of production, they will be published in moodle before the start
the course."
"l'assignatura aborda els
aspectes fonamentals de l'enginyeria de reactors químics en sistemes
multifàsics amb reaccions múltiples simultànies, ja siguin catalítiques o no
catalítiques. el curs es basa en casos d’estudi d’exemples de processos
industrials rellevants i té una orientació aplicada emprant eines comercials de
càlcul numèric. l’assignatura té 6 ects, la qual cosa implica una dedicació de
150 hores de treball entre hores presencials a classe i treball fora de classe.",ca,100,"the subject addresses the
fundamental aspects of chemical reactor engineering in systems
multiphases with multiple simultaneous reactions, either catalytic or not
catalytic. the course is based on instances of processes
relevant industrial and has an applied orientation using commercial tools
numeric calculus. the subject has 6 ects, which implies a dedication of
150 hours of work between classroom hours and classroom work."
"la transferència de matèria, energia i quantitat de moviment son fenòmens que regeixen bona part dels processos químics. en l'assignatura es presenta com es formulen les equacions de conservació i les constitutives que regeixen aquests transports. s'utilitzarà un software específic per resoldre les equacions i s'aplicaran a sistemes tecnològics, incloent els nanotecnològics.",ca,100,"the transfer of matter, energy and quantity of movement are phenomena that govern much of the chemical processes. in the subject, the conservation equations and the constitutive ones that govern these transports are formulated. a specific software will be used to solve equations and will be applied to technological systems, including nanotechnology."
organizacion y gestion en las empresas,es,100,organization and management in companies
"atenció:canvis en el calendari del curs pactats amb ""product and process design ii"" (dimecres, 15:00-19:00).es profunditza o s'introdueix en continguts en processos de separació, en concret en el més avançats en els processos industrials actuals com ara: lixiviació, extracció, assecat, cristal·lització, macrofiltració microfiltració, ultrafiltració, nanofiltració, osmosi reversa, diàlisi. electrodiàlisi, pervaporació, resines de bescanvi iònic permeació de gasos i, integració de processos. finalment també es presenta la síntesi i fabricació de membranes i la microencapsulació. d'altra banda, també es van incloure estratègies de modelització avançades per al disseny, la velocitat i l'optimització d'estratègies de separació avançada en estat estacionari (per exemple, simulació de petrolis, simulació de sòlids, destil·lació extractiva, destil·lació reactiva, separació de swing de pressió, destil·lació azeotròpica ...) i els aspectes fonamentals associats amb el disseny. d’unitats que utilitzen el modelatge dinàmic (per exemple, cstr, pfr…). per obtenir aquests resultats s’utilitzen les eines de modelatge aspenplus, aspenhysys i / o superpro. l'assignatura és realitza 100% en angles. l. jiménez no actualitza les versions en altres idiomes. aquest missatge és vàlid per tots els apartats d'aquestdocument.",ca,100,"attention:changes in the course calendar agreed with ""product and process design ii"" (wednesday, 15:00-19:00).es deepens or is introduced into content in separation processes, specifically in the most advanced in current industrial processes such as: leaching, extraction, drying, crystallization, microfiltration, ultrafiltration, nanofiltration, reverse osmosis, dialysis. electrodialysis, dynamic pervaporation, ion exchange resins permeation of gases and, stationary process integration. finally, the synthesis and manufacture of membranes and microencapsulation were also introduced. the subject is 100% english. l. jiménez does not update versions in other languages. this message is valid for all sections of this document."
en aquesta assignatura aprendreu què és el lideratge i com aquest contribueix a l'èxit sostingut de les organitzacions. no és per casualitat que el lideratge sempre és el primer criteri en qualsevol model d'excel·lència organitzacional. el rendiment actual i futur de qualsevol organització depèn estretament de la qualitat del seu lideratge.,ca,100,in this subject you will learn what leadership is and how it contributes to the sustained success of organizations. it is not by chance that leadership is always the first criterion in any model of organizational excellence. the current and future performance of any organization depends closely on the quality of its leadership.
"the objective of the course is to provide the student with the advanced control techniques, showing different control strategies commonly used in processes of chemical industry.",en,100,"the objective of the course is to provide the student with the advanced control techniques, showing different control strategies commonly used in processes of chemical industry."
"en aquesta assignatura aprendreu a liderar el canvi - nous productes, procesos, tecnologies, models de negoci, etc. - de forma constructiva, ajudant les persones a superar els transtorns concomitants al canvi.",ca,100,"in this subject you will learn to lead change - new products, processes, technologies, business models, etc. - constructively, helping people overcome concomitant disorders to change."
"les pràctiques acadèmiques externes constitueixen una activitat de naturalesa formativa realitzada pels estudiants universitaris a les empreses i supervisada per les universitats. l'objectiu és permetre als estudiants aplicar i complementar els coneixements adquirits en la seva formació acadèmica, afavorint l'adquisició de competències que els preparin per a l'exercici d'activitats professionals, facilitin la seva ocupabilitat i fomentin la seva capacitat d'emprenedoria.",ca,100,"external academic practices constitute a formative activity carried out by university students in companies and supervised by universities. the aim is to allow students to apply and complement the knowledge acquired in their academic training, favoring the acquisition of skills that prepare them for the exercise of professional activities, facilitate their employability and encourage their entrepreneurship."
en aquest curs es presentaràn els aspectes generals de la ciència dels polímers amb especial èmfasi en les seves aplicacions.,ca,100,this course will present the general aspects of polymer science with special emphasis on its applications.
"els alumnes adquiriran els conceptes bàsics per a poder emprar un llenguatge comú amb biòlegs, genetistes i microbiòlegs per tal de concebre, dissenyar, analitzar i optimitzar bioprocessos.",ca,100,"students will acquire the basic concepts to use a common language with biologists, geneticists and microbiologists in order to conceive, design, analyze and optimize bioprocesses."
"el model efqm. descripció dels sistemes de gestió de qualitat, medi ambient i salut i seguretat en el treball comunament acceptats com a estàndards internacionals. introducció als sistemes integrats de gestió.",ca,100,"the efqm model. description of quality management systems, environment and health and safety in the work commonly accepted as international standards. introduction to integrated management systems."
l'objectiu d'aquest curs és que l'estudiant adquireixi una visió àmplia de la recerca actual en àrees relacionades amb el tema del màster.,ca,100,the aim of this course is that the student acquires a broad view of current research in areas related to the subject of the master.
