web-scraper-order,web-scraper-start-url,description
"1740104922-3675","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675212&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB. L'objectiu general de l’assignatura és dotar l’alumnat dels coneixements i habilitats referents a l’estudi de la funció epitelial de barrera i el transport transcel·lular de nutrients en un model experimental específic com és el cultiu cel·lular."
"1740104924-3676","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675239&any_academic=2024_25&idioma=cat&modalitat=p","(Assignatura impartida a la URV). Bases sobre organització empresarial, avaluació de la necessitat i consum, màrqueting, publicitat i èxit del producte.Algunes de les classes s'impartiran per videoconferència."
"1740104926-3677","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675238&any_academic=2024_25&idioma=cat&modalitat=p","Asignatura que forma a los estudiantes para la gestión de proyectos de I+D+i en la industria agroalimentaria, incluyendo aspectos sobre la preparación del proyecto, su posterior seguimiento y el conocimiento de bases de datos específicas necesarias para la gestión de este tipo de proyectos."
"1740104929-3678","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675216&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB. Descripció dels nutrients/aliments que poden tenir un efecte immunomodulador. Efecte de determinats nutrients o aliments sobre la funcionalitat del sistema immunitari. Efectes dels nutrients o aliments immunomoduladors en determinades èpoques de la vida i davant un estat patològic. Actitud crítica sobre la informació, al·legacions i temàtica referents a la immunonutrició.Es recomana haver cursat l’assignatura de ""Fonaments d’Immunologia"" si durant la formació prèvia no s’han treballat aquests continguts de forma detallada."
"1740104931-3679","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675229&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura semipresencial: Al llarg del curs es faran 5 sessions presencials, una amb cada professora, per aclarir dubtes. La sessió presencial que es fa a l'inici del curs per explicar el programa, el desenvolupament de l'assignatura i l'avaluació, es pot fer online a través de Teams si fos necessari. Els objectius de l'assignatura són: 1) repassar breument el metabolisme dels nutrients, 2) conèixer com poden actuar diferents aliments davant la presa de fàrmacs, 3) conèixer com la resposta d'un pacient a un fàrmac pot variar segons el seu estat fisiològic i nutricional i, 4) conèixer les interaccions, dels fàrmacs amb els aliments, més freqüents i amb més rellevància clínica."
"1740104933-3680","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675211&any_academic=2024_25&idioma=cat&modalitat=p","La combinació de múltiples factors alimentaris i nutricionals està relacionada amb la salut o les malalties més que el consum d’un aliment de forma aïllada. A la combinació d’aliments i nutrients se la denomina, de forma indistinta models o patrons alimentaris.
A més de l’alimentació, el control del pes corporal,  l’activitat física i les hàbits més saludables estan vinculats a la salut i la malaltia. 
Ara es planteja aprofundir en les bases metodològiques que permeten definir els models alimentaris.   
Estudiar les bases metodològiques que expliquen les combinacions de múltiples factors alimentaris i nutricionals que defineixen models o patrons alimentaris sobre la salut i les malalties.  
(Assignatura impartida a la URV)."
"1740104935-3681","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675214&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la URV. Entendre la patologia de la síndrome metabòlica i conèixer com la nutrició desenvolupa o millora la patologia."
"1740104938-3682","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675215&any_academic=2024_25&idioma=cat&modalitat=p","La assignatura introduirà al alumne al món del tractament de dades utilitzant eines bioinformàtiques i estadístiques. Introducció a les ciències ómiques (genòmica, transcriptòmica, proteòmica i metabolòmica) per l’estudi de sistemes biològics. Es farà servir la metabolòmica com a exemple i fil conductor i com a tecnologia per la generació masiva de dades. Es faran pràctiques amb eines informàtiques amb la plataforma R utilitzant dades de diferents experiments de metabolomica."
"1740104940-3683","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675203&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB. Pretén dotar els estudiants dels coneixements fonamentals del mètode científic, capacitar-los per a la seva aplicació en els treballs d'investigació i facilitar-los els criteris per a la divulgació científica dels resultats.
Consultar guia docent al web indicat."
"1740104942-3684","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675105&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB. Es necessita un bon coneixement previ del metabolisme intermediari.Consultar guia docent al web indicat."
"1740104944-3685","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675226&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB.
Conèixer les principals característiques i requeriments nutritius lligats a les diferents etapes de la vida dels éssers humans, així com en situacions concretes i particulars.
Ampliar la informació en la web indicada."
"1740104947-3686","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675103&any_academic=2024_25&idioma=cat&modalitat=p","Asignatura impartida desde la UB. En la URL indicada se puede consultar el plan docente de la asignatura.Se necesitan conocimientos previos de Fisiología humana básica, sistema circulatorio, nervioso y hormonal. Bioquímica, en especial vías metabólicas principales y su regulación."
"1740104949-3687","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675102&any_academic=2024_25&idioma=cat&modalitat=p","Integració de les vies metabòliques i de la gestió dels macronutrients en l’organisme humà."
"1740104951-3688","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675231&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB.
Consultar guia docent al web indicat. Coneixement de l'obesitat des de diversos punts de vista: històric, epidemiològic, psicològic, de comportament, social, econòmic, de salut pública i polític, així com l'eficàcia de diversos tractaments disponibles actualment."
"1740104953-3689","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675243&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UIB.En aquesta assignatura es pretén analitzar la importància de la dieta com a factor desencadenant, propulsor o protector de les principals patologies que afecten a la nostra societat, considerant els mecanismes d'acció implicats.Consultar la guia docent al web indicat.Idioma d'impartició: Anglès i Castellà."
"1740104956-3690","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675228&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura semipresencial:Descripció de la millora de la qualitat de vida que es pot aportar a través d'una nutrició òptima."
"1740104958-3691","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675207&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB. 
Consultar guia docent en web indicada.En aquesta assignatura optativa presentarem casos d’èxit o gairebé o no, que ens permetin aprendre a partir d’experiències previes.Desenvolupament de nous productes basats en ciència responsable i de qualitat. Exemples de col.laboració universitats, centres de recerca, empreses.Presentarem aliances reeixides entre empreses i entitats socials per incentivar la innovació en alimentació i salut. 
						Coneixements d’anglès nivell intermedi/alt, amb capacitat per poder llegir, entendre i interpretar documents científics en llengua anglesa."
"1740104960-3692","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675219&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UIB.El principal objectiu és aprofundir en la comprensió dels fonaments de la nutrició personalitzada, en particular com les interaccions entre gens i dieta poden condicionar la susceptibilitat a desenvolupar patologies relacionades amb l' alimentació, com es pot aplicar aquest coneixement a la prevenció de malalties i el manteniment de la salut, i la complexitat i desafiaments associats.Consultar la guia docent al web indicat.Idioma d'impartició: explicacions en castellà i materials docents disponibles en anglès. Si un estudiant ho requereix, tots els professors poden respondre preguntes, així com realitzar sessions tutorials en anglès."
"1740104962-3693","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675101&any_academic=2024_25&idioma=cat&modalitat=p","Conèixer els principals mecanismes mitjançant els quals els diversos nutrients i components alimentaris interaccionen a nivell molecular dins l'organisme."
"1740104965-3694","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675104&any_academic=2024_25&idioma=cat&modalitat=p","Que l'alumne adquireixi la capacitat d'interpretar els estudis dels dissenys més habituals en epidemiologia nutricional, comprengui els criteris de causalitat i també identifiqui els biaixos més freqüents i les estratègies disponibles per a prevenir-los i/o corregir-los. També haurà d'adquirir la capacitat d'itnerpretar els índexs de qualitat de proves diagnòstiques."
"1740104967-3695","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675213&any_academic=2024_25&idioma=cat&modalitat=p","S’estudiarà la presència de compostos fenòlics en determinats aliments, les seves propietats, els efectes en el metabolisme i en la salut."
"1740104969-3696","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675217&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB, con los siguientes objectivos de aprendizaje:1. Conocer los factores económicos, sociales, culturales y ecológicos de nuestras que modulan nuestra propia alimentación2. Comprender el concepto de política alimentaria y de la nutrición así como los actores y procesos globales, nacionales y locales implicados en definir estas políticas.    3. Evaluar las estrategias disponibles para conseguir una alimentación saludable y sostenible desde el punto de vista político
Consultar guia docent al web indicat."
"1740104971-3697","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675210&any_academic=2024_25&idioma=cat&modalitat=p","L’objectiu d’aquesta assignatura consisteix en proporcionar a l’alumne amb els fonaments teòrics i pràctics per tal de poder aplicar tècniques bàsiques bio i quimioinformàtiques a la recerca en nutrició."
"1740104974-3698","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675237&any_academic=2024_25&idioma=cat&modalitat=p","L’objectiu d’aquesta assignatura consisteix en proporcionar a l’alumne amb els fonaments teòrics i pràctics per tal de poder aplicar tècniques bàsiques bio i quimioinformàtiques a la recerca en nutrició."
"1740104976-3699","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675201&any_academic=2024_25&idioma=cat&modalitat=p","En aquesta assignatura es pretèn donar una visió aplicada a través de l'assistència d'un seminaris realitzats per especialistes en la matèria de la recerca en nutrició tant des d'una perspectiva de recerca clínica com una recerca bàsica."
"1740104978-3700","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675202&any_academic=2024_25&idioma=cat&modalitat=p","Adquirir la capacitat d'organitzar les dades d'estudis empírics, avaluar la seva qualitat, descriure la informació i respondre a les hipòtesis plantejades amb els programes estadístics SPSS i R (Assignatura impartida a la URV)."
"1740104981-3701","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675301&any_academic=2024_25&idioma=cat&modalitat=p","PERFIL INVESTIGADOR:
Desenvolupar un projecte de recerca avançat tutoritzat en l'àmbit de la nutrició i/o metabolisme en un departament de la Universitat o en un centre de recerca.

PERFIL PROFESSIONALITZADOR:
Estança tutoritzada en l'àmbit de la nutrició i/o metabolisme en un centre hospitalari o en una empresa alimentària."
"1740104983-3702","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675233&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la URV. Conèixer les principals modificacions físico-químiques del processat d'aliments i les interaccions nutrients-matriu alimentària."
"1740104985-3703","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675235&any_academic=2024_25&idioma=cat&modalitat=p","Introduir l'alumne en el coneixement d'aliments funcionals i nutracèutics."
"1740104987-3704","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675220&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB. Tenir una visió general del disseny de nous productes en la indústria alimentària. Adquirir coneixements i criteris per a la selecció d'ingredients industrials i additius, tenint en compte les funcions que han de presentar en el desenvolupament d'un nou producte. Fomentar la interrelació entre els aspectes de la formulació i els aspectes bàsics de les matèries ja cursades (valor nutritiu i sensorial, higiene i seguretat, anàlisi, control i tecnologia alimentària). 						
Recomanacions: Tenir coneixements previs de tecnologia dels aliments, química dels aliments o assignatures afins.Estar treballant o haver treballat en una indústria alimentària.
Consultar la guia docent al web indicat."
"1740104990-3705","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675225&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB.Estudi de les principals intoleràncies alimentàries i reaccions al·lergèniques a components alimentaris.
Es recomana tenir coneixements d’Immunologia.
Veure informació de guia docent en web indicat."
"1740104992-3706","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675234&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la UB.Coneixement i habilitat en la cerca, interpretació i aplicació de la legislació alimentària europea i espanyola en el context dels aliments amb propietats atribuïdes com a saludables"
"1740104994-3707","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675222&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura impartida des de la URV.

Conèixer la relació entre nutrició i càncer.						Les classes seran
presencials i en el cas que s'hagi de suspendre la presencialitat, per causes
excepcionals, es realitzaran a distància (format online) i la informació
actualitzada estarà a l'espai Moodle de l'assignatura.

Classes model online
(en el cas que sigui necessari):

La docència es
realitzarà mitjançant classes inverses. És a dir, el material de les classes serà
accessible a través del Moodle dies abans del desenvolupament de les classes teòriques
programades. Aquestes, es realitzaran a distancia reforçant els conceptes més
importants i resolent els dubtes dels alumnes plantejats amb anterioritat a
través de la seva participació al fòrum."
"1740104996-3708","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675221&any_academic=2024_25&idioma=cat&modalitat=p","Nutrició de l'individu en les malalties cardiovasculars: hipertensió, dislipemia i malatia cardiovascular."
"1740104999-3709","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675223&any_academic=2024_25&idioma=cat&modalitat=p","Conèixer els mecanismes fisiopatologics de la diabetis tipus 1 i 2. Conèixer el tractament dietètic i farmacològic. 
Conèixer la interrelació entre la patologia tiroïdal i la nutrició."
"1740105001-3710","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675236&any_academic=2024_25&idioma=cat&modalitat=p","Conèixer els principals trets que afecten a la seguretat del consumidor d'aliments i a la confiança dipositada en els atributs plasmats en l'etiquetatge alimentari."
"1740105003-3711","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675224&any_academic=2024_25&idioma=cat&modalitat=p","Aplicació de les tècniques de suport nutricional artificial, nutrició enteral i nutrició parenteral, en diferents patologies i situacions clíniques.
(Assignatura impartida a la URV)."
"1740105005-3712","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675249&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació que s'imparteix des de la UB.En finalitzar la assignatura, l’alumne ha d’haver assolit un coneixement global i complet de l’aliment: de la composició química, les propietats i el valor nutritiu, característiques sensorials, els processos tecnològics d’obtenció i elaboració, els mecanismes d’alteració i la seva prevenció.						
Per més informació, consultar la guia docent al web indicat."
"1740105008-3713","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675245&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació que s'imparteix des de la UB.Veure guia docent en web indicada."
"1740105010-3714","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675247&any_academic=2024_25&idioma=cat&modalitat=p","Aprendre a recollir i a analitzar dades eficientment: descripció i interpretació de dades, mostreig, estimació, contrast d’hipòtesis, anàlisis de la variància amb un i dos factors, determinació de models de regressió i anàlisi multivariant.
(Assignatura impartida a la URV)."
"1740105012-3715","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675244&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació que s'imparteix des de la UB: coneixements bàsics d’anatomia i fisiologia humanes.Veure guia docent en web indicada."
"1740105014-3716","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675246&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació que s'imparteix des de la UB: introducció a l’estudi de la immunologia, tant en els aspectes estructurals com en els funcionals.Per més informació, consultar la guia docent indicada."
"1740105017-3717","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675248&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació que s'imparteix des de la URV. Coneixements bàsics de genètica molecular."
"1740105019-3718","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675250&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació que s'imparteix des de la UB. Consultar web indicada per més informació."
"1740105021-3719","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675252&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura per assolir el nivell de Regulació de Metabolisme necessaris per cursar el màster"
"1740105023-3720","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1367&assignatura=13675251&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació que s'imparteix des de la URV. Mecanismes moleculars que regulen la funcionalitat de les cèl·lules en funció de la situació fisiològica."
"1740105026-3721","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695101&any_academic=2024_25&idioma=cat&modalitat=p","En aquesta  assignatura es descriu l’aplicació de la Física a l’ estudi de la matèria, el moviment i l’energia a les investigacions forenses de diversos tipus, com la balística, la reconstrucció d’accidents, resistència de materials, anàlisis òptica y acústic, fotoluminescència. Especial atenció rebrà la microscòpia, tant òptica como electrònica, com a potent tècnica no invasiva."
"1740105028-3722","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695103&any_academic=2024_25&idioma=cat&modalitat=p","L'objectiu principal de l'assignatura és presentar el paradigma de les ciències forenses, la seva evolució històrica, i relacions amb altres àmbits de la ciència. Havent assegut aquests principis s'analitza l'estat actual de les ciències forenses, a nivell nacional i internacional, així com les xarxes i organitzacions internacionals que regulen l'activitat forense."
"1740105030-3723","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695104&any_academic=2024_25&idioma=cat&modalitat=p","En aquesta assignatura s’explica el perquè s’utilitzen les tècniques cromatogràfiques en els laboratoris d’anàlisi forense i com aquestes tècniques poden ajudar a donar resposta a moltes preguntes en aquest àmbit. Es descriuen els fonaments de les tècniques de cromatografia de gasos i de cromatografia de líquids, així com també els fonaments de les tècniques de tractament de mostra més rellevants. També es donen les directrius bàsiques de la gestió de la qualitat en un laboratori d’anàlisi forense.

Es dedica un percentatge important de l’assignatura a la realització de pràctiques al laboratori duent a terme protocols d’anàlisi de mostres reals, des del tractament de mostra fins l’obtenció de la concentració finals dels diferents anàlits a determinar."
"1740105032-3724","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695106&any_academic=2024_25&idioma=cat&modalitat=p","L'objectiu de l'assignatura és aplicar els coneixements adquirits en les diverses matèries del Màster, i aplicar-los en l'anàlisi i discussió de casos reals d'interès forense.Aquests casos cobriran totes les especialitats del Màster: Genètica, Física i Química i es contextualitzaran en l'àmbit judicial, tant en la jurisdicció civil com penal.Així mateix, i en relació a la intervenció en l'àmbit judicial, es prepararà a l'estudiant per a afrontar l'exposició i defensa de la seva perícia, tant en el seu contingut com en la seva exposició.Organització:Aquesta assignatura és impartida per professionals del Dret, com a advocats, jutges o fiscals.Les classes són compaginades amb activitats formatives que complementin la teoria, com a assistència a judicis o visites guiades als laboratoris de Cossos i Forces de Seguretat."
"1740105035-3725","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695105&any_academic=2024_25&idioma=cat&modalitat=p","L'objectiu d'aquesta assignatura és aprendre el funcionament dels tractaments estadístics de dades experimentals, tant univariants com multivariants, per obtenir evidències d'interès forense"
"1740105037-3726","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695301&any_academic=2024_25&idioma=cat&modalitat=p","Realització d'un projecte de recerca de manera autònoma però tutelat, en el camp de l'anàlisi forense. Aquest treball de fi de màster podrà ser bibliogràfic, o relacionat amb unes pràctiques presencials."
"1740105039-3727","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695102&any_academic=2024_25&idioma=cat&modalitat=p","L'objectiu principal de l'assignatura és presentar els marcadors genètics d'importància en anàlisi forense de l'ADN, aprofundir en les característiques moleculars d'aquests marcadors, tant de l'ADN nuclear (cromosomes autosòmics i cromosomes sexuals), com de l'ADN mitocondrial. També adquirir competència en els procediments, tècniques, metodologies i anàlisi de resultats d'un laboratori de genètica forense acreditat."
"1740105041-3728","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695107&any_academic=2024_25&idioma=cat&modalitat=p","Descripció de mètodes i tècniques de caracterització habitualment utilitzades en l'anàlisis químic forense."
"1740105044-3729","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1369&assignatura=13695201&any_academic=2024_25&idioma=cat&modalitat=p","Complement de formació en Genètica. Una part de l'assignatura es correspon amb part  de l'assignatura de Biologia del Grau de Bioquímica i Biologia Molecular. La segona part correspon a l'assignatura (complement de formació) de Genètica Molecular del Màster en Nutrició i Metabolisme"
"1740105046-3730","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705401&any_academic=2024_25&idioma=cat&modalitat=p","Treballar en una especialitat de la catàlisi diferent a la que l'estudiant triarà per al tercer  semestre."
"1740105048-3731","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705101&any_academic=2024_25&idioma=cat&modalitat=p","Expertise in homogeneous catalysis."
"1740105051-3732","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705301&any_academic=2024_25&idioma=cat&modalitat=p","Master thesis in one declination of catalysis different from the one chosen during the Internship (first year) to gain practical skills."
"1740105053-3733","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705201&any_academic=2024_25&idioma=cat&modalitat=p","La Química Computacional és avui una àrea madura de la Química moderna que proporciona informació per comprendre els fenòmens químics a nivell molecular, i té un alt poder predictiu pel que fa a estructures moleculars, propietats i reactivitat. 
En aquest curs s'aborda la descripció dels mètodes teòrics que constitueixen la base de la Química Computacional, i la seva aplicació a l'estudi de sistemes moleculars. S'opta per una aproximació teòrica / pràctica. A partir d'exemples bàsics i d'altres més rellevants en catàlisi, els alumnes aprendran a utilitzar diversos programes informàtics de forma correcta i crítica. Es pretén que els estudiants adquireixin els coneixements per a comprendre la literatura científica actual, i la destresa necessària per abordar problemes químics en síntesi i en catàlisi de forma autònoma."
"1740105055-3734","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705202&any_academic=2024_25&idioma=cat&modalitat=p","Aprendre els aspectes de la química organometàl.lica necessaris per la catàlisi homogènia. Conèixer els catalitzadors homogenis, les reaccions catalítiques mes importants, els seus mecanismes i aplicacions."
"1740105057-3735","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705203&any_academic=2024_25&idioma=cat&modalitat=p","La química supramolecular i la nanoquímica són disciplines fortament interrelacionades que se situen en l'avantguarda de la recerca en ciències químiques. En aquest curs es descriuen els fonaments d'aquests camps juntament amb els resultats de les últimes investigacions en l'àrea. Els conceptes principals en química supramolecular i Nanoquímica clarament constitueixen part dels fonaments subjacents a la nanociència i la nanotecnologia."
"1740105060-3736","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705204&any_academic=2024_25&idioma=cat&modalitat=p","L'assignatura persegueix posar en contacte els alumnes amb problemàtiques científiques d'actualitat a través de l'assistència a conferències impartids per investigadors de prestigi mundial. Les conferències no es restringeixen als camps del Màster, sinó a qualsevol relacionat amb la química, per tal d'oferir noves perspectives sobre la investigació en química."
"1740105062-3737","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705205&any_academic=2024_25&idioma=cat&modalitat=p","Adquirir coneixements avançats de l'estereoquímica dels compostos orgànics i organometàl.lics, així com dels diferents procediments utilitzats en síntesi asimètrica."
"1740105064-3738","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1370&assignatura=13705206&any_academic=2024_25&idioma=cat&modalitat=p","Conèixer les noves tècniques de Ressonància Magnètica Nuclear i d'Espectrometria de Masses i la seva aplicació en la determinació d'estructures i en la caracterització de compostos moleculars."
"1740105067-3739","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904005&any_academic=2024_25&idioma=cat&modalitat=p","Estructura, funció i organització dels éssers vius. Les llengües
d'impartició seran el castellà i el català."
"1740105069-3740","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904004&any_academic=2024_25&idioma=cat&modalitat=p","Els objectius de l'assignatura són: Aprendre a recollir i a analitzar dades eficientment: descripció i interpretació de dades, mostreig, estimació, contrast d’hipòtesis, anàlisis de la variància amb un i dos factors, determinació de models de regressió."
"1740105071-3741","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904001&any_academic=2024_25&idioma=cat&modalitat=p","Introducció a les funcions de varies variables, espais vectorials i aplicacions lineals."
"1740105073-3742","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904009&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura permet que l'estudiant adquireixi els coneixements i desenvolupi les competències de la química general, com a matèria bàsica de la branca de ciències, concretament en els aspectes que fan referència a la nomenclatura, l'estructura atòmica, l'enllaç químic, les forces intermoleculars, l'estequiometria i l'experimentació en el laboratori.Idioma d'impartició: 
Grup teoria M1 : catalàGrup teoria M2: castellàGrup teoria M3 catalàGrups problemes 1 i 2: catalàGrup problemes 3: castellàGrup problemes 4: català"
